fire_id_a,fire_id_b,climate_distance,morphology_distance
257496,414017,3.918138654252678,0.44438545981207994
300808,254890,5.720059143758972,0.0
203604,278087,3.4018890840865548,0.44760424511506436
142889,397412,4.525978490745432,0.0
342102,237010,5.266006092301903,0.13541268978044438
305463,211138,4.470866616416214,0.0
135596,44592,4.175860007437756,0.0
221901,360188,4.359528279251248,0.0
352402,360188,3.3137509437183295,0.0
381493,41615,4.281204492088238,0.13962527836949568
220432,327821,3.5868628720254283,0.0
14980,98275,4.989931358407708,0.0
266150,237999,4.376840076911289,0.0
46986,228789,4.482358902299032,0.0
159288,340944,4.562214117989358,0.0
393733,160676,5.0221714842576874,0.0
215495,397412,5.1478978904178145,0.0
40003,397412,6.018263513684626,0.0
88417,211138,4.984752588982222,0.0
254502,88599,6.900117163536274,0.20869671016321342
395550,278837,4.161490360117027,0.2640927922402841
441933,397412,3.2674841775894223,0.0
146690,397412,5.18021725420505,0.0
367119,234376,3.536964585764175,0.9697812595685185
175218,167829,4.387260141551066,0.0
263529,238312,4.8628270539944065,0.0
264322,102993,4.028786489798274,0.0
141685,132941,4.204118607776038,0.0
32265,397412,3.788058316788307,0.0
336553,211138,3.833275079657604,0.0
279047,397412,5.810534625765859,0.0
434795,211138,6.2272076292759335,0.0
120861,211138,3.56219551031551,0.0
148944,397412,4.2878546623465565,0.0
128820,167829,3.2911534344862163,0.0
279508,198842,5.844395923404468,0.0
427631,223681,2.9166882553866005,0.29646212830065855
440321,167829,4.937097254214545,0.0
403053,47476,3.473505084588131,0.0
278419,397412,4.668271679742092,0.0
441762,256400,7.119395172502193,0.0
171166,360188,4.227015230884993,0.0
299024,167829,5.0861944806113035,0.0
199427,238136,4.226351393617325,0.0
221375,397412,3.8378740014415387,0.0
414607,397412,4.298734131815557,0.0
60870,388520,5.283406783136646,0.0
348368,98275,4.706362209121722,0.0
392102,191960,5.138294496159899,0.0
423101,167829,5.095201928716002,0.0
285248,383271,4.328142074705864,0.0
154070,228572,5.455182795281318,0.0
148193,41413,3.817086477375998,0.06684961418271412
86136,191960,5.454077636920369,0.0
92276,211138,5.300970593798021,0.0
100169,228789,5.198893434529132,0.0
32987,236139,5.086122171975087,0.13162618370057472
291102,167829,3.4863306126173206,0.0
30170,276772,2.8040984682900314,0.09526988993188579
353471,191960,6.255012199835345,0.0
175140,169447,4.021683613095158,0.10538645895284787
148285,397412,4.960450387590639,0.0
433864,423122,3.8617547066017925,0.0
152914,167829,3.9146835294179003,0.0
375050,360188,4.258806722114786,0.0
230564,222293,4.496060298537171,0.0
398924,146424,4.5000598450430305,0.0
169756,397412,4.201795734992092,0.0
205913,98275,4.189260063060064,0.0
27250,98275,5.074650762900145,0.0
31467,187814,4.843087817754752,0.12898260153484728
57453,429017,7.851640080085164,0.0
240561,397412,4.774878260274914,0.0
328260,329218,3.858618427334792,0.0
350481,289182,5.197542274174914,0.0
257282,397412,5.952140663359336,0.0
97198,88635,3.9149353666986824,0.1918719733259803
327395,327821,5.832118081629275,0.0
435138,360188,3.84331480326875,0.0
80765,360188,4.135953412533133,0.0
116256,165674,4.3036772540788535,0.0
347943,435916,5.013193151295741,0.0
347602,33120,5.028708980552495,0.0
305649,211138,5.0272027388435045,0.0
42404,360188,3.9951573755303076,0.0
124980,180524,6.619468642070158,0.1540561473187023
106534,397412,4.0263170526087615,0.0
330124,211138,4.852388530817816,0.0
358994,237979,4.722749230408166,0.279533949517186
288228,189895,2.963033393042078,0.23436906048769504
365492,51440,5.234970740129488,0.0
176205,98275,4.879538205830248,0.0
156839,228980,5.025292586044726,0.0
119871,211138,4.438067857820459,0.0
220310,142844,3.67662037887717,0.16456237386827852
61883,419887,3.6933854301820737,0.26069186712139564
