fire_id_a,fire_id_b,climate_distance,morphology_distance
396110,374615,0.12674336503829148,5.64021716405383
385711,40303,0.13561654302804305,5.641117515365353
154381,416179,0.08075256396690979,3.4108642898494224
171158,51909,0.16908285805548406,6.108201439629496
392638,176783,0.11929057313168367,6.19713335792096
287553,160288,0.15259829156662386,6.102278982704279
271131,235107,0.1762957117741071,2.5466985283876253
189537,206943,0.19185527802824073,3.959716822935897
156743,941,0.06469827585066892,5.822497982385739
151776,36562,0.08622168570490489,3.3104418394477664
90604,32451,0.12758053426660956,6.139976921904338
333795,425157,0.1692303067507357,4.345950739699009
88789,268795,0.10271600965857523,4.086803969256123
201443,172718,0.0840235306337201,5.627911728915529
168359,109186,0.14671724343217943,4.585443490457129
261009,331569,0.16769567597950305,3.935449055741688
46290,200916,0.08671064879072143,6.314612875318649
430825,190617,0.46631294949546315,4.725377239955332
130435,394054,0.13681414510824857,4.559030609832367
189768,145469,0.1987843340728177,4.29041555081264
42079,235324,0.21491974148299137,3.2993608295929433
135982,186554,0.1271743932143318,5.447449925166564
168124,40091,0.1284615413990847,7.403409320288832
170237,230151,0.38631191964385064,3.429470852517692
125807,279356,0.11815199978005482,4.583358422834599
152354,184148,0.1243024201907862,9.123519077760125
203062,438828,0.0924371834510715,3.387951026203557
358552,230063,0.05546843617940521,4.329355058486956
127300,145386,0.24304901011419772,5.012566282210438
114038,84002,0.17303123755871508,6.481314334193048
179183,171542,0.06485098534404919,5.888781636253205
267010,13918,0.0835053581061666,4.07941232210521
372032,164746,0.12689592660643795,4.957226638115152
439294,416425,0.1887702615571571,4.637508495731268
326146,187814,0.2723206615138439,4.860744923320138
289194,231240,0.2735234598825505,7.276544064133644
300951,261818,0.18629913339794169,4.17105943181911
114953,28014,0.2484606758205934,3.989783159879933
417364,286016,0.12483528685434325,5.667771899858565
214342,381860,0.11827974617280744,4.465159443631602
440785,84002,0.16862708674395252,6.481314334193048
429646,142543,0.2506462310423929,7.662308139475259
83004,298526,0.1001512946091731,3.597501820363646
11129,10533,0.07792212728092307,3.434099494811192
87452,183837,0.10547127713664013,6.4773968403673585
267703,282144,0.09000970711416444,8.667435491319111
214442,227614,0.0676313835863054,3.4832462312702384
397907,380898,0.13201792630139966,6.853722405464731
367337,40544,0.250158181071708,6.5120740265409145
147159,362118,0.1654944614079247,9.556289329599013
243451,373920,0.1068913433777935,4.169926463356718
330055,372853,0.07168581315123915,3.668237762600217
283841,183108,0.061469155614323,5.6265425939400044
238067,279848,0.13653063218602413,2.5429389953941226
435579,247811,0.17323324266481946,4.014617222576117
203368,306354,0.05584157566102358,5.3028398149354015
247263,2446,0.0985560481898532,4.460946935972633
245112,128712,0.0964349393104286,5.61433890789744
331004,249427,0.11720139489325752,4.139748263474757
158840,287721,0.19815922771225963,8.416562331837554
167209,79243,0.13096130412518814,5.407101479731234
276962,211027,0.11948662223567184,6.982692725447179
359946,92470,0.3860682394735042,3.6253738380142733
247393,159072,0.11457720615872094,7.346850770529823
190265,411413,0.1639059417943958,7.668614427845067
348831,125889,0.1295949420300486,7.964153684205438
273066,372061,0.11952821776999188,6.544476782835897
173242,222512,0.06418416427810342,7.906252975076929
148670,379380,0.11397065331928613,4.856402199333476
390100,300681,0.11729462985703089,4.869846093328995
187750,287951,0.21270100124930566,3.500171485878866
433727,84794,0.12032509910694643,3.009974651233856
71657,429424,0.11227528719181638,4.208340837570592
9589,56491,0.1844682148966889,4.095764674585033
228486,339473,0.3011387056388479,6.27913518323936
46651,171542,0.13157626593645189,5.3031973556169625
25342,11642,0.14721643362778358,3.2540030892605034
325825,216968,0.16446714498598497,4.610309975033649
376442,12129,0.08284357724634153,3.8709195183432037
42982,235466,0.2878627360613827,3.166334458201354
92519,139155,0.40704318444551724,3.079649050926417
174349,37459,0.012679967640277123,3.1375933297560277
440065,287210,0.11347839272705536,6.769687529150684
5971,137378,0.10163932613291715,5.013100737271645
221396,139325,0.12583306750561393,6.1698911781081
277453,391815,0.16234009451505796,8.39093724767115
13721,400517,0.10181935293122818,5.922331563567793
412483,230962,0.11812765696460113,6.956086388778247
283596,394797,0.021463454019210987,8.113749321378606
359065,12246,0.10379583625279538,5.646705479080697
124976,44283,0.1284683841948361,5.409793141737361
51387,132267,0.08614548022476344,9.49617875552328
137089,109548,0.11514247267146836,4.441507317274517
396087,49418,0.20070962278173055,3.258460083724556
370537,273294,0.09683115043756413,5.730507634428638
171916,421321,0.08434684995887436,5.551223110370193
6592,228193,0.07187932477689113,4.732693471169663
305062,304477,0.10009690945784375,7.574890522382374
138986,288009,0.0882172640768781,4.484181179983459
77340,132310,0.12307275310523792,3.803818728320909
167550,144588,0.16548332445153566,11.545131349940124
364526,62924,0.16246380551755024,3.34782996042665
12776,418284,0.0858789477126209,6.5311456266795345
253934,269914,0.04604280517547169,4.751240429892209
