i,j,fire_id_a,fire_id_b,match_distance,caliper,k,metric,log_area_distance,weather_distance,morphology_distance,matching_space,duration_days_a,duration_days_b,observation_count_a,observation_count_b,catalog_area_km2_a,catalog_area_km2_b,region_a,region_b,season_a,season_b,start_date_a,start_date_b,end_date_a,end_date_b,mean_maximum_temperature_c_a,mean_maximum_temperature_c_b,mean_minimum_temperature_c_a,mean_minimum_temperature_c_b,mean_vpd_kpa_a,mean_vpd_kpa_b,mean_wind_speed_m_s_a,mean_wind_speed_m_s_b
7544,8062,424289,440029,0.149880178971,0.5,10,euclidean,0.405465108108,0.149880178971,1.56994807735,weather,3,3,3,3,4.72249081253,7.0837362188,central,central,MAM,MAM,2020-04-09,2021-03-07,2020-04-11,2021-03-09,19.4166666667,19.8833333333,5.35,3.75,0.81,0.92,5.3,5.13333333333
8140,9043,442000,92363,0.149882797118,0.5,10,euclidean,0.646627164925,0.149882797118,2.1045647899,weather,4,4,4,4,18.0313285569,9.44498162506,central,central,MAM,MAM,2021-04-02,2005-04-03,2021-04-05,2005-04-06,22.8,23.35,7.15,8.075,0.925,0.84,6.1,6.4
752,4808,128386,300042,0.149930018091,0.5,10,euclidean,0.385662480812,0.149930018091,0.780352229346,weather,6,6,6,6,5.36646683242,3.64919744605,west,west,SON,SON,2006-09-06,2014-10-02,2006-09-11,2014-10-07,21.2166666667,21.7,6.8,6.46666666667,1.14166666667,1.125,2.76666666667,2.4
4580,8533,288411,59476,0.150084475509,0.5,10,euclidean,0.0870113769896,0.150084475509,1.54542637852,weather,4,4,4,4,2.36124540627,2.57590407956,intermountain,intermountain,MAM,MAM,2014-04-05,2004-04-02,2014-04-08,2004-04-05,18.1,18.125,4.7,2.875,0.82,0.745,3.6,3.425
8144,9030,442015,92176,0.150087186996,0.5,10,euclidean,0.0512932943876,0.150087186996,0.97049717447,weather,3,3,3,3,4.29317346594,4.07851479264,central,central,MAM,MAM,2021-04-02,2005-04-02,2021-04-04,2005-04-04,22.35,21.95,5.61666666667,3.95,0.943333333333,0.863333333333,5.6,5.4
197,6256,109778,370563,0.150124088674,0.5,10,euclidean,0.405465108108,0.150124088674,1.94915206388,weather,3,3,3,3,1.93192805967,1.28795203978,central,central,SON,SON,2005-10-08,2017-09-04,2005-10-10,2017-09-06,25.4833333333,27.15,14.7166666667,15.2166666667,0.933333333333,0.836666666667,3.66666666667,3.83333333333
4173,4188,268052,269166,0.15021206274,0.5,10,euclidean,0.241162056817,0.15021206274,2.04064583577,weather,4,4,4,4,2.36124540627,3.00522142616,intermountain,intermountain,MAM,MAM,2013-03-14,2013-03-27,2013-03-17,2013-03-30,27.025,27.55,7.975,8.025,1.5075,1.435,4.775,5.125
4844,8909,301865,85391,0.150332518222,0.5,10,euclidean,0.356674943939,0.150332518222,1.96828429637,weather,3,3,3,3,2.14658673297,1.50261071308,east,east,SON,SON,2014-11-04,2004-11-04,2014-11-06,2004-11-06,27.3833333333,27.5833333333,15.65,17.2166666667,0.706666666667,0.726666666667,3.1,3.36666666667
6465,6941,378541,396940,0.150380819734,0.5,10,euclidean,0.262364264467,0.150380819734,1.17827504731,weather,4,4,4,4,2.14658673297,2.79056275286,east,east,DJF,DJF,2018-02-16,2019-02-16,2018-02-19,2019-02-19,28.25,29.65,15.8,17.075,1.0125,1.12,2.975,2.9
2080,5477,186448,339094,0.150383178264,0.5,10,euclidean,0.510825623766,0.150383178264,0.611393984321,weather,4,4,4,4,2.14658673297,1.28795203978,intermountain,intermountain,MAM,MAM,2009-05-03,2016-04-01,2009-05-06,2016-04-04,20.075,20.6,4.175,3.95,0.88,1.025,4.4,4.675
725,8753,127608,76232,0.150421526474,0.5,10,euclidean,0,0.150421526474,0,weather,3,3,3,3,0.643976019891,0.643976019891,central,central,JJA,JJA,2006-08-24,2004-08-07,2006-08-26,2004-08-09,31.8166666667,30.15,17.6166666667,16.8166666667,1.17,1.13333333333,2.3,2.1
4877,5972,303173,356713,0.150422173864,0.5,10,euclidean,0.276253376628,0.150422173864,0.561666878216,weather,4,4,4,4,6.22510152561,4.72249081253,central,central,DJF,DJF,2014-12-05,2017-02-18,2014-12-08,2017-02-21,21.375,21.4,8.475,8.5,0.6975,0.7425,3.925,4.3
1242,8868,149910,8361,0.150507184774,0.5,10,euclidean,0.223143551314,0.150507184774,0.541715175346,weather,5,5,5,5,2.14658673297,1.71726938637,intermountain,intermountain,SON,SON,2007-09-12,2001-09-23,2007-09-16,2001-09-27,23.97,23.01,4.59,6.05,1.38,1.43,3.62,3.4
1597,5768,165940,347633,0.150575171934,0.5,10,euclidean,0.69314718056,0.150575171934,0.452947159675,weather,3,3,3,3,0.858634693187,1.71726938637,west,west,JJA,JJA,2008-06-08,2016-08-19,2008-06-10,2016-08-21,32.2833333333,32.3833333333,13.65,14.2833333333,2.59,2.68,3.23333333333,2.9
3360,5117,237707,324686,0.15058396714,0.5,10,euclidean,0.60613580357,0.15058396714,2.50681049347,weather,7,7,7,7,18.8899632501,10.3036163182,west,west,JJA,JJA,2011-08-08,2015-08-12,2011-08-14,2015-08-18,30.4785714286,29.9071428571,11.6785714286,11.35,1.88857142857,1.76571428571,3.61428571429,3.31428571429
432,2419,118359,204573,0.150640936735,0.5,10,euclidean,0.268263986595,0.150640936735,2.37676220871,weather,4,4,4,4,2.79056275286,3.64919744605,central,central,MAM,MAM,2006-03-29,2010-03-27,2006-04-01,2010-03-30,20.7,21.475,6.75,8.8,0.8075,0.77,4,4
3561,8835,243787,82141,0.150694146434,0.5,10,euclidean,0.287682072452,0.150694146434,0.554200407228,weather,3,3,3,3,0.858634693187,0.643976019891,central,central,SON,SON,2011-10-16,2004-09-19,2011-10-18,2004-09-21,28.1166666667,28.7833333333,9.45,8.98333333333,1.54333333333,1.37,4.23333333333,4.03333333333
199,8281,109926,47543,0.150706115136,0.5,10,euclidean,0.223143551314,0.150706115136,0.464586749463,weather,4,4,4,4,0.858634693187,1.07329336648,central,central,SON,SON,2005-10-10,2003-09-25,2005-10-13,2003-09-28,29.225,29,12.925,15.05,1.105,1.1275,3.075,2.975
305,2352,113679,202115,0.150849041868,0.5,10,euclidean,0.182321556794,0.150849041868,0.449817050696,weather,4,4,4,4,1.07329336648,1.28795203978,east,east,DJF,DJF,2006-01-06,2010-02-16,2006-01-09,2010-02-19,19.15,17.475,6.3,4.95,0.625,0.68,3.425,3.425
1760,5871,171912,351696,0.150885683652,0.5,10,euclidean,0.69314718056,0.150885683652,0,weather,3,3,3,3,0.643976019891,1.28795203978,central,central,SON,SON,2008-09-24,2016-10-09,2008-09-26,2016-10-11,28.05,27.0166666667,12.2166666667,12.3166666667,1.22666666667,1.4,3.93333333333,3.76666666667
27,5732,100942,346373,0.150917661831,0.5,10,euclidean,0.405465108108,0.150917661831,0.515356678231,weather,3,3,3,3,13.5234964177,9.01566427847,west,west,JJA,JJA,2005-07-20,2016-07-30,2005-07-22,2016-08-01,35.75,34.9833333333,14.0833333333,14.1833333333,2.74666666667,2.86333333333,3.33333333333,3.63333333333
3096,4623,228655,289176,0.150921638066,0.5,10,euclidean,0,0.150921638066,2.14453667562,weather,4,4,4,4,2.79056275286,2.79056275286,central,central,MAM,MAM,2011-04-03,2014-04-13,2011-04-06,2014-04-16,16.55,16.95,1.8,0.225,0.715,0.615,6.875,7.075
3207,3711,232100,249791,0.150922241678,0.5,10,euclidean,0.336472236621,0.150922241678,1.22320118338,weather,5,5,5,5,7.51305356539,5.36646683242,central,central,MAM,MAM,2011-05-06,2012-03-28,2011-05-10,2012-04-01,31.35,29.69,13.51,14.59,1.476,1.386,3.94,4.02
5949,5969,355864,356642,0.150968757121,0.5,10,euclidean,0.356674943939,0.150968757121,0.841506678065,weather,3,3,3,3,2.14658673297,1.50261071308,central,central,DJF,DJF,2017-01-31,2017-02-15,2017-02-02,2017-02-17,12.9166666667,12.35,1.78333333333,0.383333333333,0.706666666667,0.613333333333,4.73333333333,4.96666666667
1815,1860,174902,176423,0.151233644818,0.5,10,euclidean,0.287682072452,0.151233644818,1.24719366467,weather,4,4,4,4,1.71726938637,1.28795203978,central,central,SON,SON,2008-10-26,2008-11-17,2008-10-29,2008-11-20,14.8,16.425,-1.1,-0.325,0.6025,0.61,4.075,3.85
5751,6119,347039,365028,0.151235439618,0.5,10,euclidean,0.382992252256,0.151235439618,0.589322889275,weather,5,5,5,5,19.3192805967,28.3349448752,west,west,JJA,JJA,2016-08-09,2017-06-27,2016-08-13,2017-07-01,27.95,29.83,12.81,12.77,2.098,2.122,3.36,3.56
8746,9192,7544,99269,0.151284203076,0.5,10,euclidean,0.510825623766,0.151284203076,0.760252644304,weather,3,3,3,3,1.07329336648,0.643976019891,west,west,JJA,JJA,2001-08-31,2005-07-07,2001-09-02,2005-07-09,27.5166666667,27.4166666667,10.75,11.7166666667,1.44666666667,1.31666666667,4.03333333333,3.76666666667
7085,7731,403384,429992,0.151363267895,0.5,10,euclidean,0.69314718056,0.151363267895,0.990316575424,weather,3,3,3,3,1.28795203978,0.643976019891,intermountain,intermountain,JJA,JJA,2019-06-03,2020-08-19,2019-06-05,2020-08-21,31.1833333333,30.8166666667,14.2833333333,16.05,1.57666666667,1.51333333333,3.86666666667,3.66666666667
2720,4008,216492,259544,0.151400069349,0.5,10,euclidean,0.287682072452,0.151400069349,0.47515790269,weather,3,3,3,3,0.643976019891,0.858634693187,west,west,SON,SON,2010-09-14,2012-09-17,2010-09-16,2012-09-19,28.5833333333,29.0166666667,3.78333333333,3.58333333333,1.90666666667,2.04,2.7,3
2842,2850,220347,220508,0.151448761577,0.5,10,euclidean,0.367724780125,0.151448761577,1.58889733586,weather,3,3,3,3,1.93192805967,2.79056275286,central,central,SON,SON,2010-10-14,2010-10-15,2010-10-16,2010-10-17,26.1166666667,27.55,6.31666666667,6.78333333333,1.62,1.76666666667,3.03333333333,2.9
1966,4164,181150,267483,0.151543464552,0.5,10,euclidean,0,0.151543464552,0.79672795444,weather,3,3,3,3,1.71726938637,1.71726938637,east,east,MAM,MAM,2009-03-07,2013-03-08,2009-03-09,2013-03-10,25.4833333333,24.75,7.08333333333,5.68333333333,1,1.03333333333,3.8,4.06666666667
463,2492,119439,205796,0.151643162507,0.5,10,euclidean,0.138150338481,0.151643162507,2.86319741351,weather,4,4,4,4,5.79578417902,6.6544188722,intermountain,intermountain,MAM,MAM,2006-04-09,2010-04-09,2006-04-12,2010-04-12,24.425,25.15,6.725,8.6,1.015,1.11,5.825,5.875
2173,4290,191228,274873,0.151670036004,0.5,10,euclidean,0.356674943939,0.151670036004,1.25505374216,weather,4,4,4,4,2.14658673297,1.50261071308,west,west,JJA,JJA,2009-07-08,2013-07-09,2009-07-11,2013-07-12,29.575,28.075,9.475,8.225,1.57,1.4775,3.3,3.2
826,7873,131354,434484,0.15180987878,0.5,10,euclidean,0.336472236621,0.15180987878,0.751471951407,weather,3,3,3,3,1.07329336648,1.50261071308,central,central,SON,SON,2006-10-15,2020-10-16,2006-10-17,2020-10-18,22.55,23.9833333333,11.8166666667,11.9833333333,0.613333333333,0.74,4.9,4.7
2461,8118,205511,441773,0.151814183842,0.5,10,euclidean,0.213574100298,0.151814183842,1.56627868347,weather,5,5,5,5,5.58112550572,4.50783213923,intermountain,intermountain,MAM,MAM,2010-04-06,2021-03-31,2010-04-10,2021-04-04,21.05,19.69,4.01,2.91,0.916,0.912,5.74,5.98
5281,6794,331822,392193,0.151950622331,0.5,10,euclidean,0.287682072452,0.151950622331,1.96223807778,weather,8,8,8,8,19.9632566166,26.6176754888,west,west,SON,SON,2015-10-10,2018-09-12,2015-10-17,2018-09-19,23.4625,22.4625,5.8875,5.6,1.365,1.3975,3.7,4.0375
4370,9185,278988,99125,0.151974204436,0.5,10,euclidean,0.223143551314,0.151974204436,0.285094741614,weather,3,3,3,3,1.07329336648,0.858634693187,intermountain,intermountain,JJA,JJA,2013-08-28,2005-07-06,2013-08-30,2005-07-08,36.1166666667,36.55,18.35,17.75,2.55,2.33666666667,4.86666666667,4.83333333333
2260,8326,197912,49738,0.152036054578,0.5,10,euclidean,0.251314428281,0.152036054578,1.16362492642,weather,3,3,3,3,1.93192805967,1.50261071308,central,central,SON,SON,2009-09-17,2003-10-09,2009-09-19,2003-10-11,25.6833333333,24.0166666667,17.9166666667,17.2833333333,0.476666666667,0.6,3.56666666667,3.46666666667
175,4079,108998,262204,0.152053373325,0.5,10,euclidean,0,0.152053373325,0.772490396527,weather,3,3,3,3,2.36124540627,2.36124540627,central,central,SON,SON,2005-09-30,2012-10-30,2005-10-02,2012-11-01,27.65,26.35,11.65,12.7166666667,0.903333333333,1.01666666667,3.3,3.13333333333
1203,4296,148845,275441,0.152116674035,0.5,10,euclidean,0.405465108108,0.152116674035,0.836056222877,weather,3,3,3,3,1.28795203978,0.858634693187,intermountain,intermountain,JJA,JJA,2007-08-30,2013-07-15,2007-09-01,2013-07-17,31.75,32.0833333333,13.0166666667,14.75,1.49333333333,1.37666666667,4.43333333333,4.56666666667
5267,5856,331296,350865,0.152127875303,0.5,10,euclidean,0.510825623766,0.152127875303,0.443360325782,weather,3,3,3,3,1.07329336648,0.643976019891,central,central,SON,SON,2015-10-07,2016-09-28,2015-10-09,2016-09-30,28.6166666667,28.6166666667,14.5166666667,15.45,1.24666666667,1.18,3.03333333333,2.7
5651,5653,343527,343609,0.152148539068,0.5,10,euclidean,0.69314718056,0.152148539068,1.10840081446,weather,3,3,3,3,0.643976019891,1.28795203978,intermountain,intermountain,JJA,JJA,2016-06-04,2016-06-05,2016-06-06,2016-06-07,22.0833333333,22.2166666667,9.35,9.68333333333,1.36333333333,1.3,1.8,2.16666666667
1297,7915,153046,435341,0.152177990475,0.5,10,euclidean,0.223143551314,0.152177990475,2.3900332122,weather,4,4,4,4,6.43976019891,5.15180815912,central,central,SON,SON,2007-10-26,2020-11-07,2007-10-29,2020-11-10,23.15,23.975,12.775,10.925,0.8125,0.725,5.075,5
2544,5674,208289,344261,0.152264708714,0.5,10,euclidean,0.510825623766,0.152264708714,2.0093265452,weather,4,4,4,4,1.28795203978,2.14658673297,central,central,JJA,JJA,2010-06-04,2016-06-18,2010-06-07,2016-06-21,32.075,31.95,22.15,23.125,1.1125,1.255,3.525,3.275
2242,5746,197058,346975,0.152306029977,0.5,10,euclidean,0.405465108108,0.152306029977,1.92026241768,weather,5,5,5,5,1.71726938637,2.57590407956,west,west,JJA,JJA,2009-08-29,2016-08-08,2009-09-02,2016-08-12,29.11,28.45,13.19,13.59,1.664,1.74,2.68,2.34
6771,7146,389924,40556,0.152357281327,0.5,10,euclidean,0.287682072452,0.152357281327,0.554200407228,weather,3,3,3,3,0.858634693187,0.643976019891,intermountain,intermountain,JJA,JJA,2018-08-23,2003-07-02,2018-08-25,2003-07-04,36.0166666667,36.6833333333,21.95,20.6166666667,2.17,2.04666666667,6.06666666667,5.86666666667
1694,8708,169343,7059,0.152382887814,0.5,10,euclidean,0.251314428281,0.152382887814,0.740503251172,weather,4,4,4,4,1.93192805967,1.50261071308,west,west,JJA,JJA,2008-08-03,2001-08-16,2008-08-06,2001-08-19,30.7,30.925,8.7,7.525,2.0725,2.1975,2.35,2.6
2800,2804,219248,219310,0.152391321283,0.5,10,euclidean,0.251314428281,0.152391321283,1.43906329257,weather,3,3,3,3,1.50261071308,1.93192805967,central,central,SON,SON,2010-10-04,2010-10-04,2010-10-06,2010-10-06,24.95,25.5166666667,7.95,9.88333333333,1.51666666667,1.42333333333,3.4,3.33333333333
3700,5024,249401,310350,0.152508853619,0.5,10,euclidean,0.117783035656,0.152508853619,2.11055350375,weather,4,4,4,4,1.93192805967,1.71726938637,east,east,MAM,MAM,2012-03-20,2015-05-12,2012-03-23,2015-05-15,28.9,30.25,17.225,18.425,1.0525,0.95,4.025,4.175
5239,7823,329231,432199,0.152539817376,0.5,10,euclidean,0.470003629246,0.152539817376,0.558534195338,weather,4,4,4,4,1.07329336648,1.71726938637,intermountain,intermountain,SON,SON,2015-09-25,2020-09-22,2015-09-28,2020-09-25,31.85,31.55,11.775,11.425,1.925,2.1475,3.7,3.725
654,6705,126264,387451,0.152548684704,0.5,10,euclidean,0.405465108108,0.152548684704,1.60215873593,weather,3,3,3,3,6.43976019891,4.29317346594,west,west,JJA,JJA,2006-07-28,2018-07-20,2006-07-30,2018-07-22,28.8833333333,30.2833333333,14.15,14.35,2.15333333333,2.14,3.63333333333,3.33333333333
2531,7626,207425,427918,0.15260134462,0.5,10,euclidean,0.559615787935,0.15260134462,0.644895914725,weather,4,4,4,4,1.50261071308,0.858634693187,intermountain,intermountain,MAM,MAM,2010-05-19,2020-05-30,2010-05-22,2020-06-02,25.3,26.45,12.35,10.925,1.23,1.235,4.75,4.525
2721,5276,216536,331584,0.152625253458,0.5,10,euclidean,0.251314428281,0.152625253458,1.61339155672,weather,3,3,3,3,1.93192805967,1.50261071308,intermountain,intermountain,SON,SON,2010-09-15,2015-10-09,2010-09-17,2015-10-11,27.15,27.5833333333,8.75,6.88333333333,1.76,1.64666666667,2.7,2.76666666667
1013,6639,139849,385144,0.152665601239,0.5,10,euclidean,0.0645385211376,0.152665601239,0.522580642363,weather,4,4,4,4,3.43453877275,3.21988009945,central,central,MAM,MAM,2007-04-28,2018-05-22,2007-05-01,2018-05-25,29.65,29.7,15.775,17.3,1.3275,1.2075,2.55,2.35
2608,8168,2116,442730,0.152745129786,0.5,10,euclidean,0.168622712436,0.152745129786,1.2830131355,weather,5,5,5,5,10.5182749915,12.4502030512,east,east,MAM,MAM,2001-03-07,2021-04-05,2001-03-11,2021-04-09,23.59,22.01,8.61,7.59,1.024,0.958,3.18,3.36
7263,7293,411991,412543,0.152786719895,0.5,10,euclidean,0.105360515658,0.152786719895,1.26478705958,weather,3,3,3,3,2.14658673297,1.93192805967,central,central,SON,SON,2019-09-04,2019-09-11,2019-09-06,2019-09-13,35.65,35.65,20.75,21.95,1.70666666667,1.87333333333,2.23333333333,2.4
4278,6715,274019,387791,0.152833235462,0.5,10,euclidean,0.182321556794,0.152833235462,0.780022093758,weather,3,3,3,3,1.28795203978,1.07329336648,west,west,JJA,JJA,2013-07-02,2018-07-27,2013-07-04,2018-07-29,33.65,35.15,14.55,15.9166666667,2.52333333333,2.53333333333,4.36666666667,4.53333333333
1160,5721,147137,346042,0.15286272315,0.5,10,euclidean,0.510825623766,0.15286272315,0.792253260339,weather,3,3,3,3,0.643976019891,1.07329336648,central,central,JJA,JJA,2007-08-08,2016-07-23,2007-08-10,2016-07-25,35.85,35.0833333333,21.4166666667,23.2833333333,1.39666666667,1.31333333333,2.5,2.6
2508,3038,206030,226963,0.152945153519,0.5,10,euclidean,0.135801541159,0.152945153519,1.037449813,weather,4,4,4,4,11.8062270313,13.5234964177,central,central,MAM,MAM,2010-04-11,2011-03-16,2010-04-14,2011-03-19,28.575,27.275,10,9.15,1.4825,1.32,2.525,2.575
3664,4484,247885,284550,0.152964560953,0.5,10,euclidean,0,0.152964560953,0,weather,4,4,4,4,0.858634693187,0.858634693187,central,central,DJF,DJF,2012-02-25,2014-01-17,2012-02-28,2014-01-20,16.575,15.125,0.425,-1.05,0.7425,0.69,3.825,3.95
6873,8274,394065,47411,0.153017144031,0.5,10,euclidean,0,0.153017144031,0.596938910491,weather,6,6,6,6,1.71726938637,1.71726938637,intermountain,intermountain,SON,SON,2018-10-20,2003-09-23,2018-10-25,2003-09-28,11.4166666667,10.9,-2.35,-0.4,0.52,0.586666666667,4.01666666667,4.15
1824,3595,174988,245301,0.153103036303,0.5,10,euclidean,0.559615787935,0.153103036303,1.48995346528,weather,4,4,4,4,3.00522142616,1.71726938637,central,central,SON,SON,2008-10-27,2011-11-17,2008-10-30,2011-11-20,22.45,23.975,8.575,7.25,0.81,0.91,4.775,4.75
3445,8814,239634,80920,0.1531670405,0.5,10,euclidean,0.223143551314,0.1531670405,1.15995362187,weather,3,3,3,3,1.07329336648,0.858634693187,intermountain,intermountain,SON,SON,2011-09-11,2004-09-10,2011-09-13,2004-09-12,30.95,30.7833333333,11.0166666667,12.15,2.17,1.97666666667,3.76666666667,3.83333333333
2263,4413,198029,281043,0.153177865959,0.5,10,euclidean,0.133531392625,0.153177865959,0.168065598902,weather,3,3,3,3,1.50261071308,1.71726938637,west,west,SON,SON,2009-09-19,2013-09-21,2009-09-21,2013-09-23,20.7166666667,22.0833333333,4.38333333333,4.75,0.923333333333,1.03666666667,4.6,4.36666666667
4154,8132,267087,441918,0.153326962019,0.5,10,euclidean,0.223143551314,0.153326962019,0.520882829116,weather,3,3,3,3,1.71726938637,2.14658673297,central,central,MAM,MAM,2013-03-05,2021-04-02,2013-03-07,2021-04-04,18.2833333333,19.3833333333,2.31666666667,2.48333333333,0.623333333333,0.796666666667,3.96666666667,4.13333333333
364,7480,115987,420898,0.153342859306,0.5,10,euclidean,0.485507815782,0.153342859306,2.0808521321,weather,3,3,3,3,1.71726938637,2.79056275286,east,east,MAM,MAM,2006-03-02,2020-03-08,2006-03-04,2020-03-10,21.6166666667,20.35,6.85,5.68333333333,0.966666666667,0.82,4.56666666667,4.6
2716,8800,216350,80095,0.153435590799,0.5,10,euclidean,0.336472236621,0.153435590799,0.709313304827,weather,4,4,4,4,1.07329336648,1.50261071308,west,west,SON,SON,2010-09-13,2004-09-04,2010-09-16,2004-09-07,25.025,24.575,4.4,4.55,1.3825,1.265,2.95,2.625
5184,6316,327039,372700,0.153465625614,0.5,10,euclidean,0.251314428281,0.153465625614,0.501456079845,weather,6,6,6,6,1.50261071308,1.93192805967,central,central,SON,SON,2015-09-07,2017-09-26,2015-09-12,2017-10-01,33,31.6333333333,19.7166666667,18,1.265,1.21,2.93333333333,2.93333333333
6986,6994,399032,399261,0.15347436377,0.5,10,euclidean,0.143100843641,0.15347436377,1.72414452138,weather,3,3,3,3,2.79056275286,3.21988009945,central,central,MAM,MAM,2019-03-17,2019-03-19,2019-03-19,2019-03-21,21.1166666667,22.6166666667,3.48333333333,4.45,0.963333333333,0.993333333333,2.96666666667,3.2
1479,1508,159647,160673,0.153678520045,0.5,10,euclidean,0.207639364778,0.153678520045,0.801389541168,weather,3,3,3,3,3.43453877275,2.79056275286,intermountain,intermountain,MAM,MAM,2008-04-02,2008-04-11,2008-04-04,2008-04-13,15.9833333333,14.1833333333,-1.61666666667,-2.95,0.586666666667,0.616666666667,4.03333333333,4.03333333333
6123,7672,365060,428991,0.153705269434,0.5,10,euclidean,0.69314718056,0.153705269434,0.831300610841,weather,3,3,3,3,1.71726938637,0.858634693187,intermountain,intermountain,JJA,JJA,2017-06-28,2020-07-07,2017-06-30,2020-07-09,25.7833333333,27.4166666667,9.41666666667,9.75,1.36666666667,1.23333333333,3.6,3.46666666667
8843,8851,82300,82489,0.15383967114,0.5,10,euclidean,0.405465108108,0.15383967114,1.33630124196,weather,3,3,3,3,0.858634693187,1.28795203978,west,west,SON,SON,2004-09-22,2004-09-24,2004-09-24,2004-09-26,24.9833333333,24.7833333333,7.88333333333,7.98333333333,1.13333333333,0.926666666667,1.56666666667,1.73333333333
7023,9045,400585,92374,0.153933696107,0.5,10,euclidean,0,0.153933696107,0.833313592671,weather,3,3,3,3,1.93192805967,1.93192805967,intermountain,intermountain,MAM,MAM,2019-04-09,2005-04-03,2019-04-11,2005-04-05,23.15,24.25,5.81666666667,7.55,0.96,0.956666666667,6.3,6.46666666667
