kind,alpha,predictor_set,response,n,cohort_n,cohort_hash,r2,reference,delta_r2,status
year_block,1,comprehensive_plus_max,legacy_final_area_km2,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.431075364593,mean_only,0.431309998713,evaluated
year_block,1,comprehensive_plus_max,legacy_morph_pc1,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.516001064145,mean_only,0.516102049338,evaluated
year_block,1,length_only,legacy_front_loaded_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.668179324703,mean_only,0.668240984788,evaluated
year_block,1,length_only,legacy_late_growth_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.341899743995,mean_only,0.341944113004,evaluated
year_block,1,length_only,legacy_terminal_taper_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.583781770553,mean_only,0.583947566211,evaluated
year_block,1,length_only,legacy_growth_entropy,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.684527374645,mean_only,0.684627262353,evaluated
year_block,1,length_only,legacy_pulse_count,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.396998308737,mean_only,0.397047939898,evaluated
year_block,1,length_only,legacy_reactivation_count,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.39975580073,mean_only,0.399805379357,evaluated
year_block,1,length_only,legacy_peak_timing,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.29879908273,mean_only,0.298830071475,evaluated
year_block,1,length_only,legacy_duration_days,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,,mean_only,,excluded_known_outcome
year_block,1,length_only,legacy_final_area_km2,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.733500606716,mean_only,0.733735240835,evaluated
year_block,1,length_only,legacy_morph_pc1,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.870225745085,mean_only,0.870326730278,evaluated
year_block,1,length_plus_max,legacy_front_loaded_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.668203152637,mean_only,0.668264812722,evaluated
year_block,1,length_plus_max,legacy_late_growth_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.342285849418,mean_only,0.342330218428,evaluated
year_block,1,length_plus_max,legacy_terminal_taper_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.583987770205,mean_only,0.584153565863,evaluated
year_block,1,length_plus_max,legacy_growth_entropy,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.685258914912,mean_only,0.68535880262,evaluated
year_block,1,length_plus_max,legacy_pulse_count,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.399369217492,mean_only,0.399418848653,evaluated
year_block,1,length_plus_max,legacy_reactivation_count,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.40213066767,mean_only,0.402180246296,evaluated
year_block,1,length_plus_max,legacy_peak_timing,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.298894466138,mean_only,0.298925454883,evaluated
year_block,1,length_plus_max,legacy_duration_days,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,,mean_only,,excluded_known_outcome
year_block,1,length_plus_max,legacy_final_area_km2,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.733977399004,mean_only,0.734212033123,evaluated
year_block,1,length_plus_max,legacy_morph_pc1,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.870327324248,mean_only,0.870428309441,evaluated
